epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1067.74,1.64009,3.11421,1.74013,0.4382,0.22814,0.24034,0.10603,1.8603,3.49651,1.84999,0.000298792,0.000298792,0.000298792
2,1845.04,1.59497,2.29259,1.64844,0.38775,0.27189,0.26313,0.11325,1.95168,2.98355,1.97722,0.000596827,0.000596827,0.000596827
